"Disclaimer - Users of this site acknowledge that the information contained in these files is a guide for informational purposes only, and is not to be considered as a substitute for the professional judgment of the physician, pharmacist, or any other health care professional providing services to a member, or to contradict any applicable laws and procedures.",,,,,,,,,,,,,,,,,,,,
AHFS CODE,AHFS DESCRIPTION,CHEMICAL NAME,DOSAGE FORM,STRENGTH,ITEM NAME,DIN,MANUFACTURER,AB,BC,MB,NB,NF,NS,NT,NU,ON,PE,QC,SK,YT
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,JAMP-LACOSAMIDE 200MG TAB,02488426,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,LACOSAMIDE 200MG TAB,02512904,SAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,MINT-LACOSAMIDE 200MG TAB,02490579,MIN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,NRA-LACOSAMIDE 200MG TAB,02499592,NOA,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,PHARMA-LACOSAMIDE 200MG TAB,02478234,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,SANDOZ LACOSAMIDE 200MG TAB,02474700,SDZ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,TEVA-LACOSAMIDE 200MG TAB,02472937,TEP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,VIMPAT 200MG TAB,02357658,UCB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,200MG,ZDS-LACOSAMIDE 200MG TAB,02487837,ZYD,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,ACH-LACOSAMIDE 50MG TAB,02489287,ACC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,AG-LACOSAMIDE 50MG TAB,02501910,ANG,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,AURO-LACOSAMIDE 50MG TAB,02475332,AUR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,JAMP-LACOSAMIDE 50MG TAB,02488388,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,LACOSAMIDE 50MG TAB,02512874,SAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,MINT-LACOSAMIDE 50MG TAB,02490544,MIN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,NRA-LACOSAMIDE 50MG TAB,02499568,NOA,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,PHARMA-LACOSAMIDE 50MG TAB,02478196,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,SANDOZ LACOSAMIDE 50MG TAB,02474670,SDZ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,TEVA-LACOSAMIDE 50MG TAB,02472902,TEP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,VIMPAT 50MG TAB,02357615,UCB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LACOSAMIDE,TAB,50MG,ZDS-LACOSAMIDE 50MG TAB,02487802,ZYD,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,AG-LAMOTRIGINE 100MG TAB,02543729,ANG,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,APO-LAMOTRIGINE 100MG TAB,02245209,APX,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,AURO-LAMOTRIGINE 100MG TAB,02381362,AUR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,JAMP LAMOTRIGINE 100MG TAB,02542749,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,LAMICTAL 100MG TAB,02142104,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,LAMOTRIGINE 100MG TAB,02302985,PDL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,LAMOTRIGINE 100MG TAB,02343029,SAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,LAMOTRIGINE 100MG TAB,02428210,SIV,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,MYLAN-LAMOTRIGINE 100MG TAB,02265508,MYL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,100MG,PMS-LAMOTRIGINE 100MG TAB,02246898,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,AG-LAMOTRIGINE 150MG TAB,02543737,ANG,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,APO-LAMOTRIGINE 150MG TAB,02245210,APX,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,AURO-LAMOTRIGINE 150MG TAB,02381370,AUR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,JAMP LAMOTRIGINE 150MG TAB,02542757,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,LAMICTAL 150MG TAB,02142112,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,LAMOTRIGINE 150MG TAB,02302993,PDL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,LAMOTRIGINE 150MG TAB,02343037,SAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,LAMOTRIGINE 150MG TAB,02428229,SIV,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,MYLAN-LAMOTRIGINE 150MG TAB,02265516,MYL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,150MG,PMS-LAMOTRIGINE 150MG TAB,02246899,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,AG-LAMOTRIGINE 25MG TAB,02543710,ANG,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,APO-LAMOTRIGINE 25MG TAB,02245208,APX,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,AURO-LAMOTRIGINE 25MG TAB,02381354,AUR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,JAMP LAMOTRIGINE 25MG TAB,02542730,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,LAMICTAL 25MG TAB,02142082,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,LAMOTRIGINE 25MG TAB,02302969,PDL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,LAMOTRIGINE 25MG TAB,02343010,SAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,LAMOTRIGINE 25MG TAB,02428202,SIV,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,MYLAN-LAMOTRIGINE 25MG TAB,02265494,MYL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,25MG,PMS-LAMOTRIGINE 25MG TAB,02246897,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,2MG,LAMICTAL 2MG CHEW TAB,02243803,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LAMOTRIGINE,TAB,5MG,LAMICTAL 5MG CHEW TAB,02240115,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,O/L,100MG/ML,MINT-LEVETIRACETAM 100MG/ML,02558416,MIN,Open Benefit,Open Benefit,Not Determined,Not Determined,Open Benefit,Open Benefit,Not Determined,Not Determined,Open Benefit,Not Determined,Open Benefit,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,O/L,100MG/ML,PDP-LEVETIRACETAM 100MG/ML,02490447,PED,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,1000MG,SANDOZ-LEVETIRACETAM 1000MG,02462028,SDZ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,ACH-LEVETIRACETAM 250MG TAB,02399776,ACC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,ACT-LEVETIRACETAM 250MG TAB,02274183,TEP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,AG-LEVETIRACETAM 250MG TAB,02485192,ANG,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,APO-LEVETIRACETAM 250MG TAB,02285924,APX,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,AURO-LEVETIRACETAM 250MG TAB,02375249,AUR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,JAMP-LEVETIRACETAM 250MG TAB,02403005,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,JAMP-LEVETIRACETAM 250MG TAB,02504553,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,KEPPRA 250MG TAB,02247027,UCB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,LEVETIRACETAM 250MG TAB,02353342,SAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,LEVETIRACETAM 250MG TAB,02442531,SIV,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,LEVETIRACETAM 250MG TAB,02454653,PMS,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Open Benefit,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,M-LEVETIRACETAM 250MG TAB,02524562,MAN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,MINT-LEVETIRACETAM 250MG TAB,02442388,MIN,Open Benefit,Open Benefit,Not Determined,Open Benefit,Not Determined,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,NAT-LEVETIRACETAM 250MG TAB,02440202,NPH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,NRA-LEVETIRACETAM 250MG TAB,02499193,NOA,Open Benefit,Open Benefit,Not Determined,Open Benefit,Open Benefit,Not Determined,Not Determined,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,PMS-LEVETIRACETAM 250MG TAB,02296101,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,PRO-LEVETIRACETAM 250MG TAB,02311372,PDL,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,RIVA-LEVETIRACETAM 250MG TAB,02482274,RIV,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,250MG,SANDOZ-LEVETIRACETAM 250MG TAB,02461986,SDZ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,ACH-LEVETIRACETAM 500MG TAB,02399784,ACC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,ACT-LEVETIRACETAM 500MG TAB,02274191,TEP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,AG-LEVETIRACETAM 500MG TAB,02485206,ANG,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,APO-LEVETIRACETAM 500MG TAB,02285932,APX,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,AURO-LEVETIRACETAM 500MG TAB,02375257,AUR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,JAMP-LEVETIRACETAM 500MG TAB,02403021,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,JAMP-LEVETIRACETAM 500MG TAB,02504561,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined
28:12.92,MISCELLANEOUS ANTICONVULSANTS,LEVETIRACETAM,TAB,500MG,KEPPRA 500MG TAB,02247028,UCB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
